State,Unique.ID,Year,DOY,Month,Family,Genus,Species,Taxon,Group,Site.ID,Sample,Treatment,Trap.height,Nest.biology,Sociality,LAT,LON
MI,8GL0955,2008,153,6,Megachilidae,Stelis,sp.,Unknown,Small,SW06,1,switchgrass,ground,Parasite,Parasitic,43.6461,-83.2349
MI,8GL0871,2008,153,6,Apidae,Nomada,sp.,Nomada.sp.,Small,SW06,1,switchgrass,ground,Parasite,Parasitic,43.6461,-83.2349
MI,8GL0872,2008,153,6,Apidae,Nomada,sp.,Nomada.sp.,Small,SW06,1,switchgrass,ground,Parasite,Parasitic,43.6461,-83.2349
MI,8GL0873,2008,153,6,Apidae,Nomada,sp.,Nomada.sp.,Small,SW06,1,switchgrass,ground,Parasite,Parasitic,43.6461,-83.2349
MI,8GL0874,2008,153,6,Apidae,Nomada,sp.,Nomada.sp.,Small,SW06,1,switchgrass,ground,Parasite,Parasitic,43.6461,-83.2349
MI,8GL0882,2008,153,6,Megachilidae,Osmia,pumila,Osmia.pumila,Large,SW06,1,switchgrass,ground,Cavity,Solitary,43.6461,-83.2349
MI,8GL0864,2008,153,6,Apidae,Apis,mellifera,Apis.mellifera,Honey,SW08,1,switchgrass,ground,Hive,Eusocial,42.263806,-85.647583
MI,8GL1328,2008,183,7,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW07,2,switchgrass,ground,Ground,Eusocial,41.979028,-85.390333
MI,8GL0693,2008,153,6,Apidae,Ceratina,calcarata/dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0794,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,2,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0671,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0694,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0696,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0617,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0619,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0620,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0587,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0690,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0691,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0692,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0695,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0610,2008,153,6,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL0639,2008,153,6,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW07,1,switchgrass,ground,Stem,Subsocial,42.263806,-85.647583
MI,8GL1222,2008,183,7,Halictidae,Halictus,confusus,Halictus.confusus,Small,SW07,2,switchgrass,ground,Ground,Eusocial,42.263806,-85.647583
MI,8GL0718,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0719,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0722,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0723,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0724,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0725,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0727,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0728,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0729,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0732,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0734,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0735,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0736,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0737,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0738,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0739,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0740,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0741,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0742,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0743,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0744,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0745,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW07,1,switchgrass,ground,Stem,Solitary,42.263806,-85.647583
MI,8GL0982,2008,153,6,Colletidae,Hylaeus,affinis,Hylaeus.affinis,Small,SW07,1,switchgrass,ground,Cavity,Solitary,42.263806,-85.647583
MI,8GL1533,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW07,1,switchgrass,ground,Ground,Eusocial,42.263806,-85.647583
MI,8GL1728,2008,153,6,Halictidae,Lasioglossum,coriaceum,Lasioglossum.coriaceum,Large,SW07,1,switchgrass,ground,Ground,Solitary,42.263806,-85.647583
MI,8GL0947,2008,214,8,Apidae,Melissodes,nivea,Melissodes.nivea,Large,SW07,3,switchgrass,ground,Ground,Solitary,42.263806,-85.647583
MI,8GL0981,2008,153,6,Colletidae,Hylaeus,sp.,Unknown,Small,SW07,1,switchgrass,ground,Cavity,Solitary,42.263806,-85.647583
MI,8GL0954,2008,153,6,Megachilidae,Stelis,sp.,Unknown,Small,SW07,1,switchgrass,ground,Parasite,Parasitic,42.263806,-85.647583
MI,8GL0956,2008,153,6,Megachilidae,Stelis,sp.,Unknown,Small,SW07,1,switchgrass,ground,Parasite,Parasitic,42.263806,-85.647583
MI,8GL0958,2008,183,7,Megachilidae,Stelis,sp.,Unknown,Small,SW07,2,switchgrass,ground,Parasite,Parasitic,42.263806,-85.647583
MI,8GL0257,2008,153,6,Halictidae,Agapostemon,virescens,Agapostemon.virescens,Green,SW08,1,switchgrass,ground,Ground,Solitary,41.914833,-85.978528
MI,8GL1355,2008,183,7,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW08,2,switchgrass,ground,Ground,Eusocial,41.979028,-85.390333
MI,8GL0027,2008,153,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0060,2008,153,6,Apidae,Ceratina,calcarata,Ceratina.calcarata,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0056,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0061,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0804,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW08,2,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0022,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0026,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0057,2008,153,6,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0586,2008,153,6,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW08,1,switchgrass,ground,Stem,Subsocial,41.914833,-85.978528
MI,8GL0894,2008,183,7,Halictidae,Halictus,ligatus,Halictus.ligatus,Small,SW08,2,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0553,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0555,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0558,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0559,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0560,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0561,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0566,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0571,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0539,2008,153,6,Megachilidae,Hoplitis,producta,Hoplitis.producta,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0579,2008,153,6,Megachilidae,Hoplitis,truncata,Hoplitis.truncata,Large,SW08,1,switchgrass,ground,Stem,Solitary,41.914833,-85.978528
MI,8GL0167,2008,153,6,Colletidae,Hylaeus,affinis,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0170,2008,153,6,Colletidae,Hylaeus,affinis,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0199,2008,153,6,Colletidae,Hylaeus,affinis/modestus,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0204,2008,153,6,Colletidae,Hylaeus,affinis/modestus,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0207,2008,153,6,Colletidae,Hylaeus,affinis/modestus,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0214,2008,153,6,Colletidae,Hylaeus,affinis/modestus,Hylaeus.affinis,Small,SW08,1,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0425,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW08,1,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0444,2008,153,6,Halictidae,Lasioglossum,anomalum,Lasioglossum.anomalum,Small,SW08,1,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0499,2008,153,6,Halictidae,Lasioglossum,coriaceum,Lasioglossum.coriaceum,Large,SW08,1,switchgrass,ground,Ground,Solitary,41.914833,-85.978528
MI,8GL0504,2008,153,6,Halictidae,Lasioglossum,coriaceum,Lasioglossum.coriaceum,Large,SW08,1,switchgrass,ground,Ground,Solitary,41.914833,-85.978528
MI,8GL1450,2008,183,7,Halictidae,Lasioglossum,hitchensi,Lasioglossum.hitchensi,Small,SW08,2,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL1622,2008,183,7,Halictidae,Lasioglossum,hitchensi,Lasioglossum.hitchensi,Small,SW08,2,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL1632,2008,214,8,Halictidae,Lasioglossum,hitchensi,Lasioglossum.hitchensi,Small,SW08,3,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL1699,2008,183,7,Halictidae,Lasioglossum,leucozonium,Lasioglossum.leucozonium,Small,SW08,2,switchgrass,ground,Ground,Solitary,41.914833,-85.978528
MI,8GL1151,2008,214,8,Halictidae,Lasioglossum,pruinosum,Lasioglossum.pruinosum,Small,SW08,3,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0369,2008,153,6,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,SW08,1,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0386,2008,153,6,Halictidae,Lasioglossum,versatum,Lasioglossum.versatum,Small,SW08,1,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL0986,2008,183,7,Colletidae,Hylaeus,sp.,Unknown,Small,SW08,2,switchgrass,ground,Cavity,Solitary,41.914833,-85.978528
MI,8GL0393,2008,153,6,Halictidae,Lasioglossum,sp.,Unknown,Small,SW08,1,switchgrass,ground,Ground,Eusocial,41.914833,-85.978528
MI,8GL1766,2008,153,6,Andrenidae,Andrena,cressonii,Andrena.cressonii,Bumble,SW09,1,switchgrass,ground,Ground,Solitary,43.34275,-84.108389
MI,8GL0911,2008,153,6,Apidae,Anthophora,sp.,Anthophora.sp.,Bumble,SW09,1,switchgrass,ground,Ground,Solitary,43.34275,-84.108389
MI,8GL1359,2008,183,7,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW09,2,switchgrass,ground,Ground,Eusocial,41.979028,-85.390333
MI,8GL1310,2008,153,6,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1314,2008,153,6,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1349,2008,183,7,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1356,2008,183,7,Halictidae,Augochlorella,aurata,Augochlorella.aurata,Green,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL0776,2008,183,7,Apidae,Ceratina,calcarata/dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0802,2008,183,7,Apidae,Ceratina,calcarata/dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0686,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,1,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0697,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,1,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0698,2008,153,6,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,1,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0798,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0749,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0750,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0751,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0754,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0755,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0756,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0757,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0758,2008,183,7,Apidae,Ceratina,dupla,Ceratina.dupla,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0803,2008,183,7,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0807,2008,183,7,Apidae,Ceratina,mikmaqi,Ceratina.mikmaqi,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0636,2008,153,6,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW09,1,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0640,2008,153,6,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW09,1,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL0775,2008,183,7,Apidae,Ceratina,strenua,Ceratina.strenua,Small,SW09,2,switchgrass,ground,Stem,Subsocial,43.34275,-84.108389
MI,8GL1223,2008,183,7,Halictidae,Halictus,confusus,Halictus.confusus,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL0733,2008,153,6,Megachilidae,Hoplitis,pilosifrons,Hoplitis.pilosifrons,Large,SW09,1,switchgrass,ground,Stem,Solitary,43.34275,-84.108389
MI,8GL1481,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1482,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1483,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1484,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1485,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1486,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1487,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1488,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1489,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1490,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1491,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1492,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1493,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1494,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1495,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1536,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1537,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1538,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1540,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1542,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1543,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1544,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1545,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1546,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1547,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1548,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1549,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1550,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1551,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1552,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1601,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1667,2008,153,6,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,1,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1162,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1163,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1164,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1165,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1182,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1394,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1395,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1396,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
MI,8GL1397,2008,183,7,Halictidae,Lasioglossum,admirandum,Lasioglossum.admirandum,Small,SW09,2,switchgrass,ground,Ground,Eusocial,43.34275,-84.108389
